number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0002341,New,True,0,0,0,True,Caller 3966,Opened by  381,4/3/2016 10:02,Created by 158,4/3/2016 10:08,Updated by 695,4/3/2016 10:08,Phone,Location 18,Category 9,Subcategory 164,Symptom 134,cmdb_ci 28,2 - Medium,1 - High,2 - High,Group 30,Resolver 201,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 183,9/3/2016 13:20,24/3/2016 18:40
INC0002341,Active,True,0,0,1,True,Caller 3966,Opened by  381,4/3/2016 10:02,Created by 158,4/3/2016 10:08,Updated by 789,7/3/2016 08:12,Phone,Location 18,Category 9,Subcategory 164,Symptom 134,cmdb_ci 28,2 - Medium,1 - High,2 - High,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,9/3/2016 13:20,24/3/2016 18:40
INC0002341,Active,True,0,0,2,True,Caller 3966,Opened by  381,4/3/2016 10:02,Created by 158,4/3/2016 10:08,Updated by 789,7/3/2016 12:09,Phone,Location 18,Category 9,Subcategory 164,Symptom 134,cmdb_ci 28,2 - Medium,1 - High,2 - High,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,9/3/2016 13:20,24/3/2016 18:40
INC0002341,Active,True,0,0,3,True,Caller 3966,Opened by  381,4/3/2016 10:02,Created by 158,4/3/2016 10:08,Updated by 789,8/3/2016 08:25,Phone,Location 18,Category 9,Subcategory 164,Symptom 134,cmdb_ci 28,2 - Medium,1 - High,2 - High,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,9/3/2016 13:20,24/3/2016 18:40
INC0002532,New,True,0,0,0,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 750,4/3/2016 14:15,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002532,New,True,0,0,1,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 307,4/3/2016 15:22,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002532,New,True,0,0,2,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 307,4/3/2016 15:24,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002532,New,True,0,0,3,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 307,4/3/2016 15:27,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002532,New,True,0,0,4,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 307,4/3/2016 15:30,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002532,New,True,0,0,5,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 307,4/3/2016 15:36,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002532,New,True,1,0,6,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 307,4/3/2016 15:40,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 70,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002532,New,True,2,0,7,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 746,5/3/2016 00:43,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002532,New,True,2,0,9,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 307,8/3/2016 10:18,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002532,New,True,2,0,10,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 307,8/3/2016 10:20,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002532,Active,True,2,0,11,True,Caller 1840,Opened by  402,4/3/2016 14:08,Created by 172,4/3/2016 14:15,Updated by 307,8/3/2016 10:21,Phone,Location 143,Category 24,Subcategory 228,Symptom 116,?,1 - High,1 - High,1 - Critical,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:07,24/3/2016 18:40
INC0002603,New,True,0,0,0,True,Caller 1141,Opened by  402,4/3/2016 15:25,Created by 172,4/3/2016 15:31,Updated by 750,4/3/2016 15:31,Phone,Location 93,Category 20,Subcategory 103,Symptom 592,?,1 - High,1 - High,1 - Critical,Group 70,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,7/3/2016 16:51,24/3/2016 18:40
INC0002740,New,True,0,0,1,True,Caller 4861,Opened by  390,4/3/2016 18:33,Created by 169,4/3/2016 18:35,Updated by 727,4/3/2016 18:38,Phone,Location 161,Category 53,Subcategory 219,Symptom 13,?,2 - Medium,1 - High,2 - High,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 165,9/3/2016 10:23,24/3/2016 18:40
INC0002740,New,True,0,0,2,True,Caller 4861,Opened by  390,4/3/2016 18:33,Created by 169,4/3/2016 18:35,Updated by 727,4/3/2016 18:39,Phone,Location 161,Category 53,Subcategory 219,Symptom 13,?,2 - Medium,1 - High,2 - High,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 165,9/3/2016 10:23,24/3/2016 18:40
INC0002740,Awaiting User Info,True,0,0,3,True,Caller 4861,Opened by  390,4/3/2016 18:33,Created by 169,4/3/2016 18:35,Updated by 695,7/3/2016 17:23,Phone,Location 161,Category 53,Subcategory 219,Symptom 4,?,2 - Medium,1 - High,2 - High,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 165,9/3/2016 10:23,24/3/2016 18:40
INC0002740,Resolved,True,0,0,5,True,Caller 4861,Opened by  390,4/3/2016 18:33,Created by 169,4/3/2016 18:35,Updated by 695,9/3/2016 10:23,Phone,Location 161,Category 53,Subcategory 219,Symptom 4,?,2 - Medium,1 - High,2 - High,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 165,9/3/2016 10:23,24/3/2016 18:40
INC0002740,Closed,False,0,0,6,False,Caller 4861,Opened by  390,4/3/2016 18:33,Created by 169,4/3/2016 18:35,Updated by 908,24/3/2016 18:40,Phone,Location 161,Category 53,Subcategory 219,Symptom 4,?,2 - Medium,1 - High,2 - High,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 165,9/3/2016 10:23,24/3/2016 18:40
INC0002757,New,True,0,0,0,True,Caller 4690,Opened by  305,4/3/2016 20:27,?,?,Updated by 908,4/3/2016 20:27,Phone,Location 143,Category 55,Subcategory 185,?,?,1 - High,1 - High,1 - Critical,Group 56,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 115,5/3/2016 15:59,10/3/2016 16:00
INC0002757,New,True,1,0,1,True,Caller 4690,Opened by  305,4/3/2016 20:27,?,?,Updated by 727,5/3/2016 04:24,Phone,Location 143,Category 55,Subcategory 185,?,?,1 - High,1 - High,1 - Critical,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 115,5/3/2016 15:59,10/3/2016 16:00
INC0002757,New,True,1,0,2,True,Caller 4690,Opened by  305,4/3/2016 20:27,?,?,Updated by 750,5/3/2016 15:52,Phone,Location 143,Category 55,Subcategory 185,?,?,1 - High,1 - High,1 - Critical,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 115,5/3/2016 15:59,10/3/2016 16:00
INC0002762,New,True,0,0,1,True,Caller 4908,Opened by  390,4/3/2016 21:05,Created by 169,4/3/2016 21:10,Updated by 727,4/3/2016 21:10,Phone,Location 143,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 16:56,24/3/2016 18:40
INC0002762,New,True,1,0,2,True,Caller 4908,Opened by  390,4/3/2016 21:05,Created by 169,4/3/2016 21:10,Updated by 746,5/3/2016 00:37,Phone,Location 143,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,1 - High,2 - High,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 16:56,24/3/2016 18:40
INC0002762,Active,True,1,0,4,True,Caller 4908,Opened by  390,4/3/2016 21:05,Created by 169,4/3/2016 21:10,Updated by 307,9/3/2016 14:20,Phone,Location 143,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,1 - High,2 - High,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 16:56,24/3/2016 18:40
INC0002762,Active,True,1,0,5,True,Caller 4908,Opened by  390,4/3/2016 21:05,Created by 169,4/3/2016 21:10,Updated by 307,9/3/2016 16:55,Phone,Location 143,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,1 - High,2 - High,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 16:56,24/3/2016 18:40
INC0002762,Active,True,1,0,6,True,Caller 4908,Opened by  390,4/3/2016 21:05,Created by 169,4/3/2016 21:10,Updated by 307,9/3/2016 16:56,Phone,Location 143,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,1 - High,2 - High,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 16:56,24/3/2016 18:40
INC0002762,Resolved,True,1,0,7,True,Caller 4908,Opened by  390,4/3/2016 21:05,Created by 169,4/3/2016 21:10,Updated by 307,9/3/2016 16:56,Phone,Location 143,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,1 - High,2 - High,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 16:56,24/3/2016 18:40
INC0002762,Closed,False,1,0,8,False,Caller 4908,Opened by  390,4/3/2016 21:05,Created by 169,4/3/2016 21:10,Updated by 908,24/3/2016 18:40,Phone,Location 143,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,1 - High,2 - High,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 16:56,24/3/2016 18:40
INC0002780,New,True,0,0,1,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 746,7/3/2016 02:49,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 5,Resolver 99,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,New,True,0,0,2,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 746,7/3/2016 03:03,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 5,Resolver 99,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,New,True,1,0,3,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 967,7/3/2016 08:44,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 39,Resolver 99,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,New,True,2,0,4,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 699,7/3/2016 10:35,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 99,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,2,0,5,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 578,7/3/2016 21:55,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 150,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,2,0,6,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 21,8/3/2016 00:04,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 150,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Awaiting User Info,True,2,0,7,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 578,8/3/2016 18:44,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 150,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Awaiting User Info,True,2,0,8,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 592,9/3/2016 01:29,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 150,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Awaiting User Info,True,2,0,14,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 746,9/3/2016 01:33,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 150,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Awaiting User Info,True,2,0,18,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 536,9/3/2016 08:48,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 150,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Awaiting User Info,True,2,0,21,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 536,9/3/2016 14:40,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 150,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Awaiting User Info,True,3,0,24,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 578,9/3/2016 20:07,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,3,0,25,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 578,9/3/2016 20:10,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,3,0,26,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 987,9/3/2016 23:35,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,4,0,30,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 699,10/3/2016 10:20,Phone,Location 143,Category 44,Subcategory 54,?,?,2 - Medium,1 - High,2 - High,Group 10,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,5,0,31,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 777,10/3/2016 17:35,Phone,Location 143,Category 42,Subcategory 174,?,?,2 - Medium,1 - High,2 - High,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,5,0,32,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 111,10/3/2016 18:57,Phone,Location 143,Category 42,Subcategory 174,?,?,2 - Medium,1 - High,2 - High,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,6,0,33,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 44,11/3/2016 07:37,Phone,Location 143,Category 42,Subcategory 31,?,?,2 - Medium,1 - High,2 - High,Group 3,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,6,0,34,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 348,11/3/2016 15:11,Phone,Location 143,Category 42,Subcategory 31,?,?,2 - Medium,1 - High,2 - High,Group 3,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,7,0,35,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 348,11/3/2016 15:11,Phone,Location 143,Category 42,Subcategory 31,?,?,2 - Medium,1 - High,2 - High,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Active,True,8,0,36,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 429,11/3/2016 15:41,Phone,Location 143,Category 42,Subcategory 31,?,?,2 - Medium,1 - High,2 - High,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Resolved,True,8,0,37,True,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 344,11/3/2016 16:19,Phone,Location 143,Category 42,Subcategory 31,?,?,2 - Medium,1 - High,2 - High,Group 39,Resolver 99,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002780,Closed,False,8,0,38,False,Caller 5553,Opened by  305,4/3/2016 23:30,Created by 130,4/3/2016 23:37,Updated by 908,24/3/2016 18:50,Phone,Location 143,Category 42,Subcategory 31,?,?,2 - Medium,1 - High,2 - High,Group 39,Resolver 99,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 89,11/3/2016 16:19,24/3/2016 18:50
INC0002789,New,True,0,0,0,True,Caller 3434,Opened by  8,5/3/2016 02:47,Created by 6,5/3/2016 03:00,Updated by 21,5/3/2016 03:00,Phone,Location 161,Category 45,Subcategory 223,?,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,7/3/2016 10:09,24/3/2016 18:40
INC0002789,New,True,1,0,1,True,Caller 3434,Opened by  8,5/3/2016 02:47,Created by 6,5/3/2016 03:00,Updated by 727,5/3/2016 03:15,Phone,Location 161,Category 45,Subcategory 223,?,?,2 - Medium,1 - High,2 - High,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,7/3/2016 10:09,24/3/2016 18:40
INC0002789,New,True,1,0,2,True,Caller 3434,Opened by  8,5/3/2016 02:47,Created by 6,5/3/2016 03:00,Updated by 860,7/3/2016 10:07,Phone,Location 161,Category 45,Subcategory 223,?,?,2 - Medium,1 - High,2 - High,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,7/3/2016 10:09,24/3/2016 18:40
INC0002789,Resolved,True,1,0,3,True,Caller 3434,Opened by  8,5/3/2016 02:47,Created by 6,5/3/2016 03:00,Updated by 860,7/3/2016 10:09,Phone,Location 161,Category 45,Subcategory 223,?,?,2 - Medium,1 - High,2 - High,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,7/3/2016 10:09,24/3/2016 18:40
INC0002789,Closed,False,1,0,4,False,Caller 3434,Opened by  8,5/3/2016 02:47,Created by 6,5/3/2016 03:00,Updated by 908,24/3/2016 18:40,Phone,Location 161,Category 45,Subcategory 223,?,?,2 - Medium,1 - High,2 - High,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,7/3/2016 10:09,24/3/2016 18:40
INC0002858,New,True,0,0,0,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 750,5/3/2016 18:03,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,New,True,0,0,1,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 746,5/3/2016 19:03,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,New,True,0,0,5,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 798,5/3/2016 21:31,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,New,True,0,0,6,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 798,5/3/2016 21:43,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,New,True,1,0,7,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 798,5/3/2016 21:44,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,Active,True,1,0,8,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 798,5/3/2016 21:44,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,Active,True,1,0,9,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 798,5/3/2016 21:45,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,Active,True,1,0,10,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 798,5/3/2016 22:37,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,Active,True,1,0,11,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 798,5/3/2016 22:38,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,Active,True,1,0,12,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 798,5/3/2016 22:46,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,Active,True,1,0,13,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 798,5/3/2016 22:52,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,Active,True,1,0,14,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 746,6/3/2016 05:40,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
INC0002858,Active,True,1,0,15,True,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 746,6/3/2016 05:41,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40
